F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F20,Label
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,7.0,4982481.0,231.0,243.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4983027.0,1329.0,1342.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982498.0,40.0,52.0,12.0,3404.0,381.0,2.0,128.0,780.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982411.0,172.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,1.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983029.0,149.0,166.0,17.0,2850.0,392.0,2.0,128.0,785.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4982947.0,574.0,589.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982986.0,402.0,416.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4982984.0,266.0,281.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4983019.0,2869.0,2884.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982542.0,45.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,1.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4983029.0,1364.0,1376.0,12.0,3400.0,371.0,2.0,128.0,780.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4983012.0,3744.0,3757.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982550.0,400.0,420.0,20.0,3401.0,372.0,2.0,128.0,788.0,3.0
4.0,65535.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982950.0,0.0,0.0,0.0,3397.0,256.0,1.0,256.0,768.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982527.0,232.0,244.0,12.0,3397.0,363.0,2.0,128.0,780.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4983029.0,187.0,208.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4983016.0,353.0,372.0,19.0,3397.0,389.0,2.0,128.0,787.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982446.0,2079.0,2094.0,15.0,3401.0,383.0,2.0,128.0,783.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,6.0,4982263.0,116.0,131.0,15.0,2911.0,373.0,2.0,128.0,783.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982530.0,200.0,213.0,13.0,3397.0,385.0,2.0,128.0,781.0,3.0
6.0,512.0,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982550.0,674.0,681.0,7.0,29.0,359.0,1.0,128.0,775.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,6.0,4982474.0,583.0,0.0,21.0,3397.0,374.0,2.0,-12.0,789.0,1.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,7.0,4982536.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,1.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982480.0,312.0,324.0,12.0,3401.0,381.0,2.0,128.0,780.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982378.0,1340.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,1.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982502.0,423.0,435.0,12.0,29.0,363.0,2.0,128.0,780.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982937.0,38.0,52.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,5.0,4982331.0,1933.0,1945.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983016.0,1190.0,1211.0,21.0,3400.0,387.0,2.0,-12.0,789.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982440.0,550.0,570.0,20.0,3397.0,372.0,2.0,128.0,788.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982151.0,1596.0,1603.0,7.0,30.0,355.0,1.0,128.0,775.0,2.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982354.0,2582.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,1.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982936.0,613.0,628.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4983023.0,881.0,896.0,15.0,3404.0,383.0,2.0,128.0,783.0,3.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,5.0,4982125.0,4.0,8.0,4.0,2850.0,360.0,1.0,128.0,772.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982499.0,253.0,275.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982528.0,293.0,310.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982517.0,412.0,432.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982518.0,67.0,82.0,15.0,1455.0,383.0,2.0,128.0,783.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982526.0,92.0,102.0,10.0,2850.0,384.0,1.0,128.0,778.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4983034.0,10091.0,10108.0,17.0,304.0,367.0,2.0,128.0,785.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983006.0,99.0,116.0,17.0,2853.0,392.0,2.0,128.0,785.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983002.0,67.0,80.0,13.0,3400.0,385.0,2.0,128.0,781.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4983009.0,359.0,369.0,10.0,29.0,384.0,1.0,128.0,778.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982517.0,312.0,334.0,22.0,30.0,383.0,2.0,-12.0,790.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982983.0,735.0,755.0,20.0,3397.0,372.0,2.0,128.0,788.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4983020.0,1282.0,1294.0,12.0,29.0,363.0,2.0,128.0,780.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983016.0,1693.0,1706.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,7.0,4982941.0,12.0,24.0,12.0,3401.0,368.0,2.0,128.0,780.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982495.0,46.0,58.0,12.0,3401.0,368.0,2.0,128.0,780.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982497.0,453.0,466.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982513.0,130.0,147.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
16.0,65535.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982939.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4983024.0,483.0,498.0,15.0,30.0,383.0,2.0,128.0,783.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982997.0,193.0,210.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982411.0,125.0,140.0,15.0,2911.0,373.0,2.0,128.0,783.0,3.0
3.0,512.0,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,8.0,4982551.0,678.0,682.0,4.0,2853.0,353.0,1.0,128.0,772.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983023.0,1755.0,1768.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,8.0,4983034.0,9804.0,9811.0,7.0,3090.0,355.0,1.0,128.0,775.0,2.0
27.0,257.01,256.0,2048.01,27.0,240.01,0.0,240.01,240.0,8.01,4982531.0,203.01,0.0,13.01,3397.0,386.01,2.0,128.01,781.0,4.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,8.0,4982968.0,63.0,76.0,13.0,29.0,384.0,2.0,128.0,781.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982516.0,39.0,54.0,15.0,3401.0,383.0,2.0,128.0,783.0,3.0
8.0,768.0,256.0,2048.0,8.0,240.0,0.0,240.0,240.0,7.0,4983005.0,699.0,712.0,13.0,2850.0,367.0,2.0,128.0,781.0,3.0
19.0,65535.0,256.0,2048.0,19.0,240.0,0.0,240.0,240.0,8.0,4982463.0,0.0,0.0,0.0,2852.0,256.0,1.0,256.0,768.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982937.0,85.0,99.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
28.0,512.0,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982973.0,8.0,16.0,8.0,3400.0,382.0,1.0,128.0,776.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982529.0,987.0,1004.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4983015.0,852.0,874.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4983012.0,2848.0,2860.0,12.0,2850.0,368.0,2.0,128.0,780.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,7.0,4982501.0,216.0,236.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982262.0,69.0,0.0,21.0,1455.0,374.0,2.0,-12.0,789.0,1.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982951.0,288.0,302.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4982476.0,212.0,233.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982967.0,1608.0,1625.0,17.0,3401.0,392.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4983005.0,762.0,784.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
28.0,65535.0,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982507.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982508.0,193.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,1.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,7.0,4982963.0,786.0,796.0,10.0,29.0,359.0,1.0,128.0,778.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982997.0,563.0,576.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4982514.0,484.0,485.0,1.0,3397.0,365.0,1.0,128.0,769.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982966.0,411.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,1.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982507.0,186.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,1.0
4.0,512.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4982490.0,287.0,288.0,1.0,29.0,351.0,1.0,128.0,769.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982431.0,876.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,1.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982463.0,33.0,45.0,12.0,2911.0,381.0,2.0,128.0,780.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982965.0,10.0,20.0,10.0,3401.0,362.0,1.0,128.0,778.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982296.0,7696.0,7711.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982492.0,14.0,28.0,14.0,3396.0,390.0,2.0,128.0,782.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982446.0,1776.0,1791.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,5.0,4982294.0,7245.0,7259.0,14.0,3088.0,390.0,2.0,128.0,782.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982550.0,457.0,474.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,5.0,4982212.0,87.0,100.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,6.0,4982106.0,4.0,8.0,4.0,2403.0,360.0,1.0,128.0,772.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982499.0,367.0,382.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982533.0,1931.0,1948.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
8.0,768.0,256.0,2048.0,8.0,240.0,0.0,240.0,240.0,7.0,4983002.0,41.0,54.0,13.0,29.0,367.0,2.0,128.0,781.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982520.0,361.0,375.0,14.0,2852.0,390.0,2.0,128.0,782.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982549.0,178.0,190.0,12.0,29.0,368.0,2.0,128.0,780.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982961.0,401.0,415.0,14.0,3405.0,376.0,2.0,128.0,782.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982452.0,879.0,893.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982537.0,87.0,0.0,19.0,3397.0,382.0,2.0,128.0,787.0,1.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983027.0,345.0,366.0,21.0,3400.0,387.0,2.0,-12.0,789.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982488.0,988.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,1.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982937.0,562.0,0.0,19.0,3397.0,382.0,2.0,128.0,787.0,1.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,6.0,4982267.0,548.0,565.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982912.0,198.0,215.0,17.0,3404.0,367.0,2.0,128.0,785.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,6.0,4982474.0,733.0,745.0,12.0,2911.0,381.0,2.0,128.0,780.0,3.0
16.0,512.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,5.0,4982378.0,1347.0,1354.0,7.0,3400.0,369.0,1.0,128.0,775.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982259.0,850.0,0.0,10.0,1458.0,363.0,1.0,128.0,778.0,1.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982934.0,19.0,38.0,19.0,3400.0,379.0,2.0,128.0,787.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982975.0,2253.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,1.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4983016.0,523.0,542.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
13.0,512.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,7.0,4982922.0,125.0,130.0,5.0,3397.0,364.0,1.0,128.0,773.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982949.0,59.0,74.0,15.0,3401.0,373.0,2.0,128.0,783.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4983030.0,2654.0,2675.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,7.0,4982491.0,198.0,212.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4983018.0,1413.0,1432.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982995.0,3026.0,3048.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
4.0,512.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,7.0,4982945.0,717.0,726.0,9.0,3401.0,359.0,1.0,128.0,777.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4983034.0,9477.0,9494.0,17.0,304.0,367.0,2.0,128.0,785.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,7.0,4982491.0,1115.0,1129.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
20.0,65535.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4982963.0,0.0,0.0,0.0,3404.0,256.0,1.0,256.0,768.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982510.0,501.0,518.0,17.0,3400.0,367.0,2.0,128.0,785.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,7.0,4982551.0,14.0,28.0,14.0,3401.0,390.0,2.0,128.0,782.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,7.0,4982925.0,47.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,1.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982922.0,301.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,1.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982918.0,0.0,0.0,0.0,3397.0,256.0,1.0,256.0,768.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4983022.0,4190.0,4204.0,14.0,29.0,376.0,2.0,128.0,782.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982547.0,472.0,484.0,12.0,29.0,363.0,2.0,128.0,780.0,3.0
16.0,65535.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982942.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982910.0,353.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,1.0
5.0,512.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982509.0,5.0,10.0,5.0,3400.0,356.0,1.0,128.0,773.0,3.0
18.0,65535.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,8.0,4982919.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982512.0,17.0,34.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,7.0,4983009.0,267.0,289.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982959.0,315.0,328.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982973.0,154.0,167.0,13.0,30.0,385.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982487.0,11.0,0.0,1.0,3397.0,374.0,1.0,128.0,769.0,1.0
3.0,512.0,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,6.0,4982162.0,2.0,4.0,2.0,3401.0,351.0,1.0,128.0,770.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982447.0,88.0,110.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982545.0,57.0,74.0,17.0,1455.0,367.0,2.0,128.0,785.0,3.0
13.0,65535.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982933.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982902.0,491.0,510.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982929.0,359.0,374.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,5.0,4982201.0,270.0,289.0,19.0,2856.0,379.0,2.0,128.0,787.0,3.0
15.0,768.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982960.0,54.0,66.0,12.0,29.0,373.0,2.0,128.0,780.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982500.0,17.0,34.0,17.0,3404.0,372.0,2.0,128.0,785.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982503.0,44.0,64.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,5.0,4982398.0,508.0,522.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4983003.0,320.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,1.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982452.0,1001.0,1016.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4983014.0,981.0,994.0,13.0,3401.0,385.0,2.0,128.0,781.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4982930.0,492.0,509.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
23.0,65535.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,5.0,4982315.0,0.0,0.0,0.0,2911.0,256.0,1.0,256.0,768.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982910.0,600.0,614.0,14.0,30.0,376.0,2.0,128.0,782.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4983020.0,1251.0,1270.0,19.0,2850.0,389.0,2.0,128.0,787.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982438.0,307.0,322.0,15.0,3397.0,373.0,2.0,128.0,783.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,5.0,4982348.0,1102.0,1115.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982981.0,805.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,1.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982965.0,302.0,316.0,14.0,3397.0,376.0,2.0,128.0,782.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4983002.0,2924.0,2936.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
24.0,65535.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982458.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982952.0,775.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,1.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982491.0,760.0,774.0,14.0,1141.0,390.0,2.0,128.0,782.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,5.0,4982332.0,2033.0,2045.0,12.0,3397.0,368.0,2.0,128.0,780.0,3.0
