F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F20,Label
9.0,65535.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982939.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982346.0,526.0,543.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
26.0,512.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,5.0,4982265.0,553.0,554.0,1.0,29.0,373.0,1.0,128.0,769.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4983009.0,332.0,349.0,17.0,2850.0,367.0,2.0,128.0,785.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983018.0,167.0,188.0,21.0,3400.0,387.0,2.0,-12.0,789.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982994.0,429.0,444.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982156.0,2485.0,2492.0,7.0,30.0,355.0,1.0,128.0,775.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982478.0,772.0,784.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
20.0,768.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4982926.0,36.0,48.0,12.0,3400.0,378.0,2.0,128.0,780.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983016.0,143.0,156.0,13.0,3400.0,380.0,2.0,128.0,781.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982486.0,14.0,28.0,14.0,1105.0,376.0,2.0,128.0,782.0,3.0
19.0,65535.0,256.0,2048.0,19.0,240.0,0.0,240.0,240.0,8.0,4982525.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982929.0,607.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,3.0
11.0,65535.0,256.0,2048.0,11.0,240.0,0.0,240.0,240.0,6.0,4982121.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4982994.0,670.0,689.0,19.0,29.0,389.0,2.0,128.0,787.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982901.0,297.0,309.0,12.0,3400.0,363.0,2.0,128.0,780.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982457.0,351.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,3.0
2.0,65535.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982322.0,0.0,0.0,0.0,30.0,256.0,1.0,256.0,768.0,1.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982915.0,93.0,0.0,19.0,3397.0,382.0,2.0,128.0,787.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,6.0,4982472.0,215.0,0.0,21.0,3397.0,374.0,2.0,-12.0,789.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982478.0,99.0,116.0,17.0,3401.0,367.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982390.0,175.0,0.0,21.0,3088.0,374.0,2.0,-12.0,789.0,2.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982935.0,307.0,322.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982512.0,32.0,54.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,7.0,4982922.0,140.0,148.0,8.0,3400.0,372.0,1.0,128.0,776.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982950.0,13.0,26.0,13.0,3404.0,380.0,2.0,128.0,781.0,3.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,5.0,4982291.0,6312.0,6324.0,12.0,2850.0,371.0,2.0,128.0,780.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982483.0,144.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,3.0
29.0,65535.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983006.0,0.0,0.0,0.0,2853.0,256.0,1.0,256.0,768.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4983004.0,1598.0,1615.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,5.0,4982295.0,7499.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982503.0,47.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,4.0
24.0,,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982938.0,10.0,20.0,10.0,3396.0,380.0,1.0,128.0,778.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982377.0,1004.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982504.0,256.0,268.0,12.0,29.0,363.0,2.0,128.0,780.0,4.0
27.0,65535.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,7.0,4982522.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982268.0,789.0,0.0,18.0,3397.0,391.0,2.0,128.0,786.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,5.0,4982270.0,1329.0,1346.0,17.0,3400.0,367.0,2.0,128.0,785.0,1.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982933.0,38.0,52.0,14.0,3400.0,390.0,2.0,128.0,782.0,3.0
16.0,65535.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,8.0,4982518.0,0.0,0.0,0.0,3091.0,256.0,1.0,256.0,768.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982478.0,724.0,736.0,12.0,3401.0,368.0,2.0,128.0,780.0,3.0
8.0,65535.0,256.0,2048.0,8.0,240.0,0.0,240.0,240.0,7.0,4983000.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
14.0,65535.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982935.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
4.0,512.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982550.0,439.0,440.0,1.0,3401.0,351.0,1.0,128.0,769.0,3.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,8.0,4982525.0,1500.0,1510.0,10.0,2853.0,359.0,1.0,128.0,778.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982476.0,39.0,54.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,5.0,4982333.0,2171.0,2183.0,12.0,29.0,381.0,2.0,128.0,780.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982941.0,166.0,178.0,12.0,3400.0,368.0,2.0,128.0,780.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982454.0,177.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982915.0,548.0,568.0,20.0,3401.0,372.0,2.0,128.0,788.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4983020.0,1282.0,1294.0,12.0,29.0,363.0,2.0,128.0,780.0,4.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,7.0,4982951.0,69.0,79.0,10.0,3400.0,359.0,1.0,128.0,778.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4983023.0,1809.0,1824.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,5.0,4982411.0,316.0,331.0,15.0,2908.0,373.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982902.0,112.0,0.0,21.0,30.0,374.0,2.0,-12.0,789.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,5.0,4982270.0,1295.0,1312.0,17.0,29.0,367.0,2.0,128.0,785.0,1.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4983010.0,364.0,386.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4982963.0,166.0,178.0,12.0,3400.0,381.0,2.0,128.0,780.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4982935.0,19.0,38.0,19.0,3397.0,389.0,2.0,128.0,787.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,6.0,4982471.0,81.0,94.0,13.0,3405.0,385.0,2.0,128.0,781.0,3.0
8.0,768.0,256.0,2048.0,8.0,240.0,0.0,240.0,240.0,8.0,4983021.0,2185.0,2198.0,13.0,2852.0,367.0,2.0,128.0,781.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4982450.0,147.0,164.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,6.0,4982113.0,20.0,40.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982521.0,2026.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,2.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982527.0,153.0,170.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4983013.0,1227.0,1244.0,17.0,2850.0,372.0,2.0,128.0,785.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,5.0,4982142.0,536.0,553.0,17.0,3397.0,372.0,2.0,128.0,785.0,3.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4982513.0,257.0,269.0,12.0,2850.0,371.0,2.0,128.0,780.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982941.0,15.0,30.0,15.0,3397.0,373.0,2.0,128.0,783.0,3.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,6.0,4982127.0,4.0,8.0,4.0,3400.0,360.0,1.0,128.0,772.0,3.0
25.0,768.0,256.0,2048.0,25.0,240.0,0.0,240.0,240.0,7.0,4983033.0,7203.0,7216.0,13.0,304.0,384.0,2.0,128.0,781.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982529.0,987.0,1004.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982957.0,1483.0,0.0,21.0,3397.0,374.0,2.0,-12.0,789.0,3.0
3.0,,256.0,2048.0,3.0,240.0,0.0,240.0,240.0,7.0,4983004.0,1203.0,1213.0,10.0,29.0,359.0,1.0,128.0,778.0,2.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4982516.0,149.0,166.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982497.0,756.0,770.0,14.0,3400.0,390.0,2.0,128.0,782.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982970.0,223.0,236.0,13.0,3401.0,385.0,2.0,128.0,781.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,6.0,4982107.0,143.0,155.0,12.0,3401.0,381.0,2.0,128.0,780.0,3.0
10.0,65535.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982983.0,0.0,0.0,0.0,29.0,256.0,1.0,256.0,768.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4983017.0,1580.0,1593.0,13.0,2850.0,380.0,2.0,128.0,781.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982315.0,4144.0,4159.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
16.0,768.0,256.0,2048.0,16.0,240.0,0.0,240.0,240.0,7.0,4982973.0,435.0,449.0,14.0,3400.0,376.0,2.0,128.0,782.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982909.0,63.0,82.0,19.0,3400.0,389.0,2.0,128.0,787.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4983033.0,7841.0,7855.0,14.0,304.0,390.0,2.0,128.0,782.0,3.0
15.0,512.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982517.0,852.0,860.0,8.0,3400.0,369.0,1.0,128.0,776.0,3.0
17.0,257.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982546.0,558.0,0.0,19.0,29.0,382.0,2.0,128.0,787.0,4.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,8.0,4982967.0,1557.0,1570.0,13.0,29.0,380.0,2.0,128.0,781.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982929.0,939.0,954.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
18.0,512.0,256.0,2048.0,18.0,240.0,0.0,240.0,240.0,7.0,4982451.0,8.0,16.0,8.0,3400.0,372.0,1.0,128.0,776.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,6.0,4982108.0,414.0,421.0,7.0,834.0,355.0,1.0,128.0,775.0,4.0
5.0,65535.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982536.0,0.0,0.0,0.0,3397.0,256.0,1.0,256.0,768.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982510.0,281.0,300.0,19.0,1455.0,389.0,2.0,128.0,787.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982934.0,92.0,106.0,14.0,29.0,390.0,2.0,128.0,782.0,3.0
24.0,65535.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,7.0,4982917.0,0.0,0.0,0.0,29.0,256.0,1.0,256.0,768.0,3.0
21.0,768.0,256.0,2048.0,21.0,240.0,0.0,240.0,240.0,7.0,4982948.0,37.0,50.0,13.0,3404.0,380.0,2.0,128.0,781.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982227.0,2082.0,2101.0,19.0,3087.0,389.0,2.0,128.0,787.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,5.0,4982265.0,55.0,72.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982428.0,18.0,0.0,18.0,3401.0,391.0,2.0,128.0,786.0,2.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,7.0,4983015.0,401.0,418.0,17.0,3400.0,372.0,2.0,128.0,785.0,3.0
14.0,512.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982920.0,45.0,46.0,1.0,3397.0,361.0,1.0,128.0,769.0,3.0
23.0,768.0,256.0,2048.0,23.0,240.0,0.0,240.0,240.0,8.0,4983015.0,240.0,252.0,12.0,3400.0,381.0,2.0,128.0,780.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,8.0,4982951.0,64.0,81.0,17.0,3400.0,392.0,2.0,128.0,785.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,7.0,4982438.0,461.0,0.0,21.0,3401.0,374.0,2.0,-12.0,789.0,4.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982526.0,362.0,382.0,20.0,29.0,372.0,2.0,128.0,788.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,7.0,4982536.0,160.0,172.0,12.0,3400.0,363.0,2.0,128.0,780.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982519.0,464.0,0.0,18.0,3400.0,391.0,2.0,128.0,786.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,5.0,4982232.0,2975.0,2987.0,12.0,29.0,368.0,2.0,128.0,780.0,3.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,8.0,4982902.0,357.0,371.0,14.0,3088.0,390.0,2.0,128.0,782.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982512.0,22.0,44.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982501.0,154.0,176.0,22.0,29.0,383.0,2.0,-12.0,790.0,3.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982949.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,5.0,4982142.0,424.0,439.0,15.0,1254.0,383.0,2.0,128.0,783.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4983024.0,2178.0,2200.0,22.0,3400.0,383.0,2.0,-12.0,790.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982452.0,956.0,0.0,21.0,29.0,374.0,2.0,-12.0,789.0,4.0
6.0,,256.0,2048.0,6.0,240.0,0.0,240.0,240.0,8.0,4982537.0,199.0,219.0,20.0,3400.0,372.0,2.0,128.0,788.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982453.0,2380.0,2395.0,15.0,3400.0,373.0,2.0,128.0,783.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,7.0,4983009.0,71.0,0.0,21.0,2852.0,374.0,2.0,-12.0,789.0,3.0
15.0,1024.0,256.0,2048.0,15.0,240.0,0.0,240.0,240.0,8.0,4982525.0,1468.0,1490.0,22.0,3401.0,383.0,2.0,-12.0,790.0,3.0
2.0,512.0,256.0,2048.0,2.0,240.0,0.0,240.0,240.0,5.0,4982381.0,402.0,405.0,3.0,931.0,351.0,1.0,128.0,771.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982535.0,319.0,0.0,21.0,2852.0,374.0,2.0,-12.0,789.0,2.0
30.0,768.0,256.0,2048.0,30.0,240.0,0.0,240.0,240.0,5.0,4982133.0,966.0,980.0,14.0,3401.0,390.0,2.0,128.0,782.0,3.0
12.0,768.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,8.0,4982929.0,45.0,60.0,15.0,29.0,373.0,2.0,128.0,783.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,7.0,4983007.0,186.0,196.0,10.0,29.0,384.0,1.0,128.0,778.0,3.0
13.0,768.0,256.0,2048.0,13.0,240.0,0.0,240.0,240.0,8.0,4983032.0,5924.0,5936.0,12.0,29.0,371.0,2.0,128.0,780.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982521.0,1676.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983030.0,3526.0,3547.0,21.0,3400.0,387.0,2.0,-12.0,789.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4983027.0,1397.0,1410.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,5.0,4982378.0,1340.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,2.0
12.0,512.0,256.0,2048.0,12.0,240.0,0.0,240.0,240.0,7.0,4982920.0,142.0,150.0,8.0,3397.0,366.0,1.0,128.0,776.0,3.0
14.0,65535.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,7.0,4982993.0,0.0,0.0,0.0,2850.0,256.0,1.0,256.0,768.0,3.0
20.0,65535.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4982926.0,0.0,0.0,0.0,3397.0,256.0,1.0,256.0,768.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982948.0,246.0,263.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,8.0,4982929.0,151.0,170.0,19.0,3397.0,379.0,2.0,128.0,787.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983029.0,229.0,250.0,21.0,3401.0,387.0,2.0,-12.0,789.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982550.0,51.0,68.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
10.0,768.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982512.0,290.0,302.0,12.0,3088.0,368.0,2.0,128.0,780.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4982994.0,217.0,232.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
28.0,,256.0,2048.0,28.0,240.0,0.0,240.0,240.0,8.0,4982448.0,76.0,86.0,10.0,3400.0,384.0,1.0,128.0,778.0,3.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982502.0,256.0,268.0,12.0,29.0,363.0,2.0,128.0,780.0,4.0
17.0,65535.0,256.0,2048.0,17.0,240.0,0.0,240.0,240.0,8.0,4982551.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,1.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4983023.0,881.0,896.0,15.0,3404.0,383.0,2.0,128.0,783.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982534.0,104.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,4.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4982996.0,47.0,60.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4983026.0,289.0,302.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,7.0,4983022.0,4047.0,4068.0,21.0,3400.0,387.0,2.0,-12.0,789.0,3.0
7.0,65535.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982983.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,4.0
26.0,65535.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982500.0,0.0,0.0,0.0,3400.0,256.0,1.0,256.0,768.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4983021.0,2043.0,2058.0,15.0,29.0,383.0,2.0,128.0,783.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,8.0,4983028.0,1665.0,1680.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
29.0,768.0,256.0,2048.0,29.0,240.0,0.0,240.0,240.0,7.0,4982541.0,249.0,266.0,17.0,29.0,392.0,2.0,128.0,785.0,3.0
24.0,65535.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,5.0,4982183.0,0.0,0.0,0.0,1142.0,256.0,1.0,256.0,768.0,3.0
4.0,768.0,256.0,2048.0,4.0,240.0,0.0,240.0,240.0,8.0,4982523.0,444.0,461.0,17.0,29.0,367.0,2.0,128.0,785.0,3.0
10.0,512.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982926.0,69.0,72.0,3.0,3400.0,359.0,1.0,128.0,771.0,3.0
27.0,257.0,256.0,2048.0,27.0,240.0,0.0,240.0,240.0,8.0,4982463.0,263.0,0.0,18.0,29.0,391.0,2.0,128.0,786.0,4.0
7.0,65535.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982512.0,0.0,0.0,0.0,3401.0,256.0,1.0,256.0,768.0,3.0
20.0,1024.0,256.0,2048.0,20.0,240.0,0.0,240.0,240.0,8.0,4983024.0,599.0,620.0,21.0,29.0,387.0,2.0,-12.0,789.0,3.0
10.0,65535.0,256.0,2048.0,10.0,240.0,0.0,240.0,240.0,8.0,4982476.0,0.0,0.0,0.0,3397.0,256.0,1.0,256.0,768.0,3.0
22.0,768.0,256.0,2048.0,22.0,240.0,0.0,240.0,240.0,7.0,4982507.0,1029.0,1044.0,15.0,3400.0,383.0,2.0,128.0,783.0,3.0
26.0,512.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,7.0,4982500.0,7.0,8.0,1.0,3397.0,373.0,1.0,128.0,769.0,3.0
24.0,768.0,256.0,2048.0,24.0,240.0,0.0,240.0,240.0,8.0,4982910.0,1147.0,1166.0,19.0,1454.0,389.0,2.0,128.0,787.0,3.0
7.0,257.0,256.0,2048.0,7.0,240.0,0.0,240.0,240.0,8.0,4982967.0,1544.0,0.0,21.0,3400.0,374.0,2.0,-12.0,789.0,2.0
5.0,768.0,256.0,2048.0,5.0,240.0,0.0,240.0,240.0,8.0,4982539.0,1232.0,1244.0,12.0,3400.0,363.0,2.0,128.0,780.0,3.0
14.0,768.0,256.0,2048.0,14.0,240.0,0.0,240.0,240.0,7.0,4983032.0,6621.0,6640.0,19.0,304.0,379.0,2.0,128.0,787.0,3.0
9.0,768.0,256.0,2048.0,9.0,240.0,0.0,240.0,240.0,8.0,4982900.0,244.0,261.0,17.0,29.0,372.0,2.0,128.0,785.0,3.0
26.0,768.0,256.0,2048.0,26.0,240.0,0.0,240.0,240.0,8.0,4982499.0,243.0,256.0,13.0,29.0,385.0,2.0,128.0,781.0,3.0
